datetime,symbol,open,high,low,close,volume
2025-06-09 10:40:00,WIN,150387.0,150404.0,150148.0,150182.0,3098033956.44
2025-06-09 10:41:00,WIN,150182.0,15027.0,150143.0,150154.0,1645890712.3
2025-06-09 10:42:00,WIN,150159.0,150226.0,150026.0,150037.0,1781774393.68
2025-06-09 10:43:00,WIN,150043.0,150076.0,149954.0,150021.0,1958020421.21
2025-06-09 10:44:00,WIN,150021.0,150043.0,149937.0,149948.0,1036881100.99
2025-06-09 10:45:00,WIN,149943.0,149976.0,149887.0,149887.0,1514662088.16
2025-06-09 10:46:00,WIN,149887.0,149998.0,149826.0,149876.0,1726738502.79
2025-06-09 10:47:00,WIN,149876.0,149937.0,14981.0,149876.0,1415035510.15
2025-06-09 10:48:00,WIN,149882.0,14996.0,149854.0,149943.0,909023693.05
2025-06-09 10:49:00,WIN,149943.0,14996.0,14976.0,14981.0,1342079824.86
2025-06-09 10:50:00,WIN,14981.0,149815.0,14971.0,149793.0,1354361234.06
2025-06-09 10:51:00,WIN,149788.0,14981.0,149682.0,149782.0,1070175025.68
2025-06-09 10:52:00,WIN,149782.0,149849.0,149749.0,149815.0,1242468584.16
2025-06-09 10:53:00,WIN,149815.0,149837.0,149577.0,149638.0,2361580334.33
2025-06-09 10:54:00,WIN,149632.0,149677.0,149577.0,14961.0,993023348.1
2025-06-09 10:55:00,WIN,14961.0,14961.0,149482.0,149571.0,1970702970.8
2025-06-09 10:56:00,WIN,149571.0,149577.0,149454.0,149488.0,1221376746.67
2025-06-09 10:57:00,WIN,149488.0,14951.0,149371.0,14941.0,1618976580.54
2025-06-09 10:58:00,WIN,14941.0,149466.0,149338.0,149355.0,1463126403.03
2025-06-09 10:59:00,WIN,14936.0,149427.0,149332.0,149382.0,1026454667.02
2025-06-09 11:00:00,WIN,149388.0,149554.0,149355.0,149549.0,1842677054.39
2025-06-09 11:01:00,WIN,149554.0,149588.0,149438.0,149488.0,1272547283.5
2025-06-09 11:02:00,WIN,149482.0,149571.0,14946.0,149527.0,843163616.98
2025-06-09 11:03:00,WIN,149527.0,149571.0,149504.0,149566.0,660418317.29
2025-06-09 11:04:00,WIN,149566.0,149577.0,149493.0,149538.0,605051112.12
2025-06-09 11:05:00,WIN,149532.0,149604.0,149504.0,149543.0,924380919.64
2025-06-09 11:06:00,WIN,149538.0,149615.0,149516.0,149554.0,716564428.69
2025-06-09 11:07:00,WIN,14956.0,149582.0,149504.0,149577.0,384040161.92
2025-06-09 11:08:00,WIN,149577.0,149732.0,14956.0,149677.0,1602120911.43
2025-06-09 11:09:00,WIN,149677.0,149771.0,149654.0,149671.0,1023832158.66
2025-06-09 11:10:00,WIN,149671.0,149699.0,149599.0,149621.0,856212859.05
2025-06-09 11:11:00,WIN,149615.0,149621.0,149471.0,149504.0,1569825015.92
2025-06-09 11:12:00,WIN,149504.0,149532.0,149449.0,149482.0,829606143.06
2025-06-09 11:13:00,WIN,149482.0,14956.0,149449.0,149521.0,833965638.32
2025-06-09 11:14:00,WIN,149521.0,149577.0,149499.0,14956.0,646452431.75
2025-06-09 11:15:00,WIN,14956.0,149699.0,149549.0,149677.0,1187323291.66
2025-06-09 11:16:00,WIN,149677.0,149677.0,149627.0,14966.0,469925426.88
2025-06-09 11:17:00,WIN,149654.0,149671.0,149599.0,149615.0,506682760.42
2025-06-09 11:18:00,WIN,149615.0,149654.0,149599.0,149621.0,371342455.96
2025-06-09 11:19:00,WIN,149621.0,149671.0,149582.0,149599.0,445841544.45
2025-06-09 11:20:00,WIN,149593.0,149604.0,149504.0,14951.0,1165374250.57
2025-06-09 11:21:00,WIN,14951.0,149549.0,149482.0,149493.0,578663848.8
2025-06-09 11:22:00,WIN,149488.0,14956.0,14941.0,149554.0,1528568509.4
2025-06-09 11:23:00,WIN,149554.0,14966.0,149543.0,149643.0,972244178.33
2025-06-09 11:24:00,WIN,149649.0,149699.0,149638.0,149671.0,772172173.11
2025-06-09 11:25:00,WIN,149665.0,149732.0,14966.0,149726.0,626050623.75
2025-06-09 11:26:00,WIN,149726.0,149749.0,149615.0,149682.0,1198638931.56
2025-06-09 11:27:00,WIN,149688.0,149688.0,149615.0,149627.0,478060823.31
2025-06-09 11:28:00,WIN,149627.0,149643.0,149571.0,149599.0,599080089.37
2025-06-09 11:29:00,WIN,149599.0,149638.0,149588.0,149621.0,341565067.89
2025-06-09 11:30:00,WIN,149615.0,14966.0,149571.0,149632.0,718289288.71
2025-06-09 11:31:00,WIN,149627.0,149632.0,149477.0,149488.0,1126753352.86
2025-06-09 11:32:00,WIN,149488.0,149554.0,149438.0,149532.0,1365899622.54
2025-06-09 11:33:00,WIN,149527.0,149532.0,14946.0,149482.0,507373584.75
2025-06-09 11:34:00,WIN,149488.0,149504.0,14941.0,149427.0,921020620.3
2025-06-09 11:35:00,WIN,149427.0,149527.0,149366.0,149521.0,1380264726.86
2025-06-09 11:36:00,WIN,149521.0,14956.0,149488.0,14956.0,607057929.7
2025-06-09 11:37:00,WIN,14956.0,149593.0,149543.0,149566.0,598510414.99
2025-06-09 11:38:00,WIN,14956.0,149604.0,149549.0,149566.0,414410598.91
2025-06-09 11:39:00,WIN,149571.0,149638.0,14956.0,149577.0,874741188.45
2025-06-09 11:40:00,WIN,149582.0,149582.0,149521.0,149566.0,533895858.89
2025-06-09 11:41:00,WIN,149571.0,149571.0,149532.0,149571.0,309882133.39
2025-06-09 11:42:00,WIN,149566.0,149688.0,149543.0,149682.0,887111398.91
2025-06-09 11:43:00,WIN,149682.0,149732.0,149654.0,149721.0,908938399.75
2025-06-09 11:44:00,WIN,149726.0,14986.0,149715.0,14981.0,1696451302.06
2025-06-09 11:45:00,WIN,149815.0,149904.0,149804.0,149843.0,1301073169.21
2025-06-09 11:46:00,WIN,149849.0,149882.0,14981.0,149837.0,774772165.05
2025-06-09 11:47:00,WIN,149837.0,149987.0,149815.0,149971.0,1287497499.43
2025-06-09 11:48:00,WIN,149971.0,150143.0,14996.0,150054.0,2206699898.11
2025-06-09 11:49:00,WIN,15006.0,150076.0,15001.0,150037.0,616844500.18
2025-06-09 11:50:00,WIN,150032.0,150065.0,149965.0,15006.0,790949032.36
2025-06-09 11:51:00,WIN,150065.0,150143.0,150054.0,150065.0,886776013.84
2025-06-09 11:52:00,WIN,150065.0,150098.0,150043.0,150065.0,479285359.91
2025-06-09 11:53:00,WIN,150065.0,150076.0,149982.0,15001.0,773741003.44
2025-06-09 11:54:00,WIN,15001.0,150037.0,149993.0,150026.0,336962387.99
2025-06-09 11:55:00,WIN,150026.0,150109.0,149998.0,150104.0,649851263.11
2025-06-09 11:56:00,WIN,150104.0,150165.0,150087.0,150098.0,830563939.54
2025-06-09 11:57:00,WIN,150104.0,150126.0,150071.0,150076.0,341914202.82
2025-06-09 11:58:00,WIN,150076.0,150093.0,149982.0,149998.0,968345829.5
2025-06-09 11:59:00,WIN,150004.0,150104.0,149993.0,150093.0,624117116.91
2025-06-09 12:00:00,WIN,150093.0,150159.0,150065.0,150109.0,1048620692.98
2025-06-09 12:01:00,WIN,150109.0,150126.0,150087.0,150115.0,246503715.69
2025-06-09 12:02:00,WIN,150115.0,150182.0,150104.0,150137.0,724933337.35
2025-06-09 12:03:00,WIN,150132.0,150276.0,150121.0,150237.0,1479406487.52
2025-06-09 12:04:00,WIN,150243.0,150282.0,150209.0,150259.0,793392173.13
2025-06-09 12:05:00,WIN,150254.0,150298.0,150209.0,150226.0,866824487.59
2025-06-09 12:06:00,WIN,150226.0,150304.0,15022.0,150248.0,490807046.75
2025-06-09 12:07:00,WIN,150248.0,150276.0,150226.0,150243.0,294792781.47
2025-06-09 12:08:00,WIN,150243.0,150243.0,150154.0,150209.0,927632330.24
2025-06-09 12:09:00,WIN,150209.0,150226.0,150165.0,150193.0,506652389.95
2025-06-09 12:10:00,WIN,150198.0,150365.0,150187.0,150348.0,1386654342.08
2025-06-09 12:11:00,WIN,150343.0,150381.0,150326.0,150348.0,691815889.51
2025-06-09 12:12:00,WIN,150354.0,150359.0,150282.0,150315.0,579730226.52
2025-06-09 12:13:00,WIN,15032.0,150343.0,150282.0,150337.0,462604877.71
2025-06-09 12:14:00,WIN,150337.0,150348.0,150287.0,150315.0,386495959.09
2025-06-09 12:15:00,WIN,150315.0,150381.0,150309.0,150359.0,526810603.68
2025-06-09 12:16:00,WIN,150359.0,150492.0,150359.0,150437.0,1346534101.54
2025-06-09 12:17:00,WIN,150437.0,150487.0,150426.0,150442.0,637596331.2
2025-06-09 12:18:00,WIN,150448.0,150642.0,150448.0,150598.0,1844419286.57
2025-06-09 12:19:00,WIN,150598.0,15067.0,150581.0,150642.0,740907864.39
2025-06-09 12:20:00,WIN,150642.0,150692.0,150603.0,150642.0,982309890.02
2025-06-09 12:21:00,WIN,150648.0,150648.0,150587.0,15062.0,665975625.41
2025-06-09 12:22:00,WIN,15062.0,150692.0,150609.0,15067.0,757238967.44
2025-06-09 12:23:00,WIN,150665.0,150681.0,150626.0,150642.0,432152400.05
2025-06-09 12:24:00,WIN,150648.0,150659.0,150559.0,150603.0,1103213041.61
2025-06-09 12:25:00,WIN,150598.0,150637.0,150592.0,150615.0,402774478.31
2025-06-09 12:26:00,WIN,15062.0,150742.0,150603.0,15072.0,947032671.04
2025-06-09 12:27:00,WIN,150714.0,150787.0,150703.0,150709.0,1195795121.1
2025-06-09 12:28:00,WIN,150709.0,150759.0,150681.0,150709.0,668924997.61
2025-06-09 12:29:00,WIN,150703.0,150709.0,150626.0,150687.0,661596942.96
2025-06-09 12:30:00,WIN,150687.0,150714.0,150631.0,150653.0,693637054.04
2025-06-09 12:31:00,WIN,150659.0,150798.0,150653.0,15077.0,1080828774.13
2025-06-09 12:32:00,WIN,15077.0,150842.0,150742.0,15082.0,861169793.72
2025-06-09 12:33:00,WIN,150825.0,150831.0,150748.0,150798.0,616798856.78
2025-06-09 12:34:00,WIN,150798.0,150887.0,150798.0,150814.0,1006229441.34
2025-06-09 12:35:00,WIN,15082.0,150825.0,150753.0,15077.0,685727796.49
2025-06-09 12:36:00,WIN,15077.0,150798.0,15072.0,150781.0,785742763.01
2025-06-09 12:37:00,WIN,150781.0,150825.0,15077.0,150809.0,458223757.46
2025-06-09 12:38:00,WIN,150814.0,15082.0,150781.0,150792.0,226411580.32
2025-06-09 12:39:00,WIN,150798.0,150864.0,15077.0,150781.0,606516161.33
2025-06-09 12:40:00,WIN,150781.0,150825.0,150759.0,150787.0,584914394.62
2025-06-09 12:41:00,WIN,150792.0,150792.0,15072.0,150737.0,787191593.48
2025-06-09 12:42:00,WIN,150731.0,150781.0,150709.0,150764.0,599955361.17
2025-06-09 12:43:00,WIN,150764.0,150809.0,150753.0,150792.0,381164566.7
2025-06-09 12:44:00,WIN,150787.0,150803.0,150692.0,150714.0,709366735.7
2025-06-09 12:45:00,WIN,15072.0,150742.0,150676.0,150714.0,703010529.34
2025-06-09 12:46:00,WIN,150714.0,15072.0,150637.0,150648.0,864225060.69
2025-06-09 12:47:00,WIN,150648.0,150681.0,150609.0,15067.0,955140994.02
2025-06-09 12:48:00,WIN,15067.0,150714.0,150642.0,150687.0,541469291.77
2025-06-09 12:49:00,WIN,150687.0,150792.0,150681.0,150781.0,974552711.26
2025-06-09 12:50:00,WIN,150787.0,150825.0,150731.0,150792.0,928968435.4
2025-06-09 12:51:00,WIN,150798.0,15082.0,150753.0,150803.0,401645645.64
2025-06-09 12:52:00,WIN,150803.0,150825.0,150764.0,150803.0,342243778.67
2025-06-09 12:53:00,WIN,150798.0,150831.0,150776.0,150781.0,327781422.91
2025-06-09 12:54:00,WIN,150787.0,150792.0,150687.0,150692.0,781449280.62
2025-06-09 12:55:00,WIN,150687.0,150731.0,150665.0,150703.0,666698071.3
2025-06-09 12:56:00,WIN,150709.0,150748.0,150698.0,150731.0,316460269.08
2025-06-09 12:57:00,WIN,150737.0,150764.0,15072.0,150737.0,219932996.22
2025-06-09 12:58:00,WIN,150742.0,150787.0,15072.0,15077.0,354010289.79
2025-06-09 12:59:00,WIN,15077.0,150787.0,15072.0,150737.0,291330874.61
2025-06-09 13:00:00,WIN,150742.0,150787.0,150714.0,150764.0,444631893.35
2025-06-09 13:01:00,WIN,15077.0,150842.0,150759.0,150814.0,651694583.27
2025-06-09 13:02:00,WIN,15082.0,150853.0,150803.0,150809.0,684470404.98
2025-06-09 13:03:00,WIN,150809.0,150825.0,150781.0,150792.0,342350600.38
2025-06-09 13:04:00,WIN,150792.0,150798.0,150753.0,150764.0,325207788.38
2025-06-09 13:05:00,WIN,150764.0,15087.0,150759.0,150848.0,667129715.36
2025-06-09 13:06:00,WIN,150848.0,150853.0,150781.0,150787.0,348864695.88
2025-06-09 13:07:00,WIN,150792.0,150798.0,150742.0,150748.0,467437259.94
2025-06-09 13:08:00,WIN,150748.0,150753.0,150714.0,150726.0,550615919.94
2025-06-09 13:09:00,WIN,150726.0,150764.0,15072.0,150731.0,283848627.51
2025-06-09 13:10:00,WIN,150737.0,150831.0,150731.0,15082.0,683514312.53
2025-06-09 13:11:00,WIN,150825.0,150848.0,150787.0,150792.0,430888838.54
2025-06-09 13:12:00,WIN,150798.0,150809.0,150703.0,150709.0,922178990.85
2025-06-09 13:13:00,WIN,150714.0,150759.0,150703.0,150726.0,607338706.1
2025-06-09 13:14:00,WIN,150731.0,150781.0,15072.0,150737.0,334266067.11
2025-06-09 13:15:00,WIN,150742.0,150781.0,150737.0,15077.0,232681107.97
2025-06-09 13:16:00,WIN,150776.0,150842.0,15077.0,150809.0,573300354.17
2025-06-09 13:17:00,WIN,150803.0,150848.0,15077.0,150831.0,518354416.84
2025-06-09 13:18:00,WIN,150825.0,150831.0,150776.0,150787.0,261045223.6
2025-06-09 13:19:00,WIN,150787.0,150831.0,150781.0,150792.0,183141836.44
2025-06-09 13:20:00,WIN,150798.0,150809.0,150764.0,150792.0,221299398.59
2025-06-09 13:21:00,WIN,150798.0,150803.0,150781.0,150792.0,91290710.75
2025-06-09 13:22:00,WIN,150798.0,15082.0,150787.0,150803.0,211066693.74
2025-06-09 13:23:00,WIN,150809.0,150809.0,150748.0,15077.0,281129473.83
2025-06-09 13:24:00,WIN,15077.0,150798.0,150764.0,150792.0,130426855.13
2025-06-09 13:25:00,WIN,150792.0,150837.0,150776.0,150798.0,394330936.77
2025-06-09 13:26:00,WIN,150798.0,150809.0,150714.0,150742.0,606704569.68
2025-06-09 13:27:00,WIN,150742.0,150748.0,150709.0,150742.0,274808707.82
2025-06-09 13:28:00,WIN,150742.0,150787.0,150737.0,150759.0,343744861.03
2025-06-09 13:29:00,WIN,150764.0,15077.0,150687.0,150714.0,519031435.8
2025-06-09 13:30:00,WIN,150714.0,150742.0,150703.0,150731.0,265710593.79
2025-06-09 13:31:00,WIN,150737.0,150764.0,150709.0,150742.0,342057311.9
2025-06-09 13:32:00,WIN,150748.0,150781.0,150742.0,150764.0,258774272.43
2025-06-09 13:33:00,WIN,150764.0,150776.0,150759.0,15077.0,135239335.26
2025-06-09 13:34:00,WIN,15077.0,150792.0,150753.0,150787.0,237804017.83
2025-06-09 13:35:00,WIN,150781.0,150792.0,150709.0,150726.0,432551214.75
2025-06-09 13:36:00,WIN,15072.0,150753.0,150714.0,150731.0,252475814.13
2025-06-09 13:37:00,WIN,150731.0,150737.0,150653.0,150653.0,605445029.0
2025-06-09 13:38:00,WIN,150653.0,150659.0,150615.0,150631.0,780377740.87
2025-06-09 13:39:00,WIN,150631.0,150653.0,150592.0,15062.0,632551268.0
2025-06-09 13:40:00,WIN,150615.0,150653.0,150609.0,150631.0,318386463.6
2025-06-09 13:41:00,WIN,150637.0,150653.0,150626.0,150642.0,174019555.26
2025-06-09 13:42:00,WIN,150642.0,150642.0,150565.0,150603.0,857893282.36
2025-06-09 13:43:00,WIN,150598.0,150731.0,150592.0,150703.0,1038451263.46
2025-06-09 13:44:00,WIN,150709.0,150759.0,150703.0,150742.0,812643855.39
